,age,capital-gain,capital-loss,education-num,education_10th,education_11th,education_12th,education_1st-4th,education_5th-6th,education_7th-8th,education_9th,education_Assoc-acdm,education_Assoc-voc,education_Bachelors,education_Doctorate,education_HS-grad,education_Masters,education_Preschool,education_Prof-school,education_Some-college,hw,label,marital-status,native-country,occupation,race,relationship,sex,workclass
25883,30,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,70,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,1,Private
25907,21,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8,0,Never-married,United-States,Prof-specialty,White,Own-child,0,Private
25912,74,0,0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,20,0,Widowed,United-States,Handlers-cleaners,White,Not-in-family,0,State-gov
25923,45,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,45,0,Married-civ-spouse,United-States,Sales,White,Husband,1,Private
25952,48,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,50,0,Married-civ-spouse,United-States,Sales,White,Husband,1,Self-emp-not-inc
25955,24,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Never-married,Jamaica,Adm-clerical,Black,Other-relative,1,Private
25983,17,0,0,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,0,Never-married,United-States,Prof-specialty,White,Own-child,1,Private
25998,43,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,40,0,Separated,United-States,Craft-repair,Black,Not-in-family,1,Local-gov
26003,33,0,0,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,1,Private
26036,38,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,50,0,Divorced,United-States,Farming-fishing,White,Own-child,1,Self-emp-not-inc
26043,42,0,0,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,40,0,Divorced,United-States,Exec-managerial,Amer-Indian-Eskimo,Own-child,0,Private
26053,35,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Divorced,United-States,Transport-moving,White,Not-in-family,1,Private
26060,52,0,0,16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,0,Local-gov
26066,38,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Never-married,United-States,Prof-specialty,White,Not-in-family,0,Private
26081,40,0,0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8,0,Separated,United-States,0,White,Not-in-family,0,0
26085,32,0,0,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Wife,0,Private
26109,41,0,0,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,30,0,Separated,United-States,Craft-repair,White,Not-in-family,1,Private
26113,61,2829,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,45,0,Married-civ-spouse,United-States,Exec-managerial,White,Husband,1,Self-emp-inc
26119,18,0,0,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,0,Never-married,United-States,0,White,Own-child,1,0
26139,28,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,50,0,Never-married,United-States,Transport-moving,White,Unmarried,1,Private
26141,28,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35,0,Married-civ-spouse,United-States,Other-service,White,Husband,1,Private
26156,36,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Married-civ-spouse,United-States,Transport-moving,Amer-Indian-Eskimo,Husband,1,Private
26157,21,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,24,0,Never-married,United-States,Farming-fishing,White,Own-child,1,Private
26168,29,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,1,Married-civ-spouse,United-States,Craft-repair,White,Husband,1,Private
26175,29,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Married-spouse-absent,United-States,Other-service,Black,Unmarried,1,Federal-gov
26184,18,0,0,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,0,Never-married,United-States,Handlers-cleaners,White,Own-child,1,Private
26189,17,0,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22,0,Never-married,United-States,Sales,Black,Own-child,1,Private
26192,35,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,40,0,Married-civ-spouse,United-States,Tech-support,White,Husband,1,Private
26197,42,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Married-civ-spouse,0,Transport-moving,White,Husband,1,Federal-gov
26226,35,0,0,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,0,Never-married,United-States,Exec-managerial,White,Not-in-family,0,Private
26229,67,0,0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,40,0,Married-civ-spouse,United-States,Farming-fishing,White,Husband,1,Self-emp-not-inc
26238,21,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,40,0,Married-civ-spouse,United-States,Handlers-cleaners,Black,Husband,1,Private
26248,65,991,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,0,Separated,United-States,Protective-serv,White,Not-in-family,1,Private
26253,39,0,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,1,Self-emp-not-inc
26254,43,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,60,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,1,Private
26264,29,0,0,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,40,0,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,1,Private
26268,37,0,2559,16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,60,1,Never-married,United-States,Prof-specialty,White,Not-in-family,0,Self-emp-not-inc
26273,29,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,1,Private
26281,48,0,0,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,1,Self-emp-inc
26288,24,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,30,0,Never-married,United-States,Adm-clerical,White,Own-child,0,Private
26295,23,0,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,35,0,Divorced,United-States,0,White,Not-in-family,0,0
26308,55,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Divorced,United-States,Other-service,White,Other-relative,0,Self-emp-not-inc
26316,18,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20,0,Never-married,United-States,Other-service,White,Own-child,0,Private
26324,18,0,1602,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15,0,Never-married,United-States,Adm-clerical,White,Own-child,1,Private
26348,59,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41,1,Married-civ-spouse,United-States,0,White,Husband,1,0
26349,25,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Never-married,Columbia,Sales,White,Own-child,0,Private
26350,33,0,1887,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,40,1,Married-civ-spouse,United-States,Protective-serv,White,Husband,1,Local-gov
26351,31,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,40,0,Married-civ-spouse,United-States,Sales,White,Husband,1,Private
26353,49,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,1,State-gov
26358,63,0,0,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,1,Private
26381,59,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,45,0,Married-civ-spouse,Cuba,Other-service,White,Husband,1,Private
26393,33,2105,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Married-civ-spouse,United-States,Other-service,Black,Husband,1,Local-gov
26402,22,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,42,0,Never-married,United-States,Machine-op-inspct,White,Not-in-family,1,Private
26404,50,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Married-civ-spouse,United-States,Sales,Black,Wife,0,Private
26405,64,15024,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45,1,Married-civ-spouse,0,Prof-specialty,White,Husband,1,Federal-gov
26448,25,2907,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,40,0,Never-married,United-States,Handlers-cleaners,Black,Own-child,1,Private
26453,54,0,0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,30,0,Widowed,United-States,Other-service,White,Unmarried,1,Private
26457,41,0,1977,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,60,1,Married-civ-spouse,Taiwan,Exec-managerial,Asian-Pac-Islander,Husband,1,Self-emp-inc
26461,27,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,42,1,Married-civ-spouse,United-States,Sales,White,Wife,0,Private
26464,59,0,0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35,0,Divorced,United-States,Transport-moving,Black,Other-relative,1,Private
26482,54,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Widowed,United-States,Adm-clerical,White,Unmarried,0,Private
26489,29,0,0,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,0,Never-married,United-States,0,White,Own-child,0,0
26523,35,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,40,0,Divorced,United-States,Adm-clerical,White,Unmarried,0,Private
26568,21,0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,40,0,Never-married,Vietnam,Adm-clerical,Asian-Pac-Islander,Own-child,0,Private
26569,27,0,0,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,30,0,Never-married,0,Other-service,White,Not-in-family,1,Private
26586,60,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Divorced,United-States,0,White,Not-in-family,0,0
26604,24,0,0,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48,0,Never-married,United-States,Handlers-cleaners,White,Not-in-family,1,Private
26616,44,0,0,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40,0,Married-civ-spouse,0,Handlers-cleaners,Black,Husband,1,Private
26627,30,0,1887,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,48,1,Married-civ-spouse,United-States,Craft-repair,White,Husband,1,Self-emp-inc
26645,45,0,0,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,0,Divorced,United-States,Prof-specialty,White,Not-in-family,1,Self-emp-not-inc
